Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z
-0.27,-0.17,0.68,-7.35,3.5,-26.39
-0.28,-0.18,0.69,-5.74,1.54,-27.65
-0.28,-0.19,0.69,-4.48,-4.41,-28.84
-0.26,-0.2,0.71,-3.78,-6.02,-29.19
-0.24,-0.2,0.72,-3.43,-3.29,-28.84
-0.25,-0.2,0.73,-3.92,0.21,-27.58
-0.28,-0.2,0.74,-5.39,1.54,-26.81
-0.28,-0.21,0.75,-6.79,0.35,-26.04
-0.27,-0.23,0.76,-6.23,-0.98,-24.57
-0.28,-0.23,0.78,-5.39,-1.26,-24.36
-0.29,-0.24,0.8,-4.41,-2.59,-24.57
-0.28,-0.25,0.83,-3.57,-5.25,-24.99
-0.28,-0.26,0.84,-2.73,-6.44,-24.5
-0.28,-0.26,0.85,-1.75,-5.81,-24.5
-0.29,-0.27,0.85,0.21,-6.23,-25.2
-0.29,-0.28,0.87,3.5,-8.12,-25.13
-0.28,-0.28,0.9,6.23,-9.59,-24.71
-0.28,-0.28,0.92,10.29,-11.27,-23.73
-0.26,-0.28,0.99,12.32,-10.92,-23.31
-0.27,-0.27,1.02,13.3,-10.64,-22.12
-0.26,-0.27,1.05,12.88,-11.34,-20.3
-0.26,-0.27,1.08,13.37,-12.46,-18.13
-0.27,-0.27,1.11,14.49,-12.81,-15.54
-0.28,-0.27,1.13,17.08,-13.23,-14.35
-0.28,-0.26,1.16,18.62,-14.49,-13.16
-0.3,-0.26,1.18,18.55,-17.99,-11.55
-0.32,-0.25,1.21,17.15,-22.05,-10.71
-0.32,-0.24,1.24,14.63,-25.48,-9.8
-0.31,-0.25,1.24,9.59,-26.53,-7.63
-0.3,-0.27,1.19,3.78,-25.34,-4.97
-0.3,-0.29,1.14,0.14,-23.66,-3.15
-0.27,-0.32,1.09,-0.49,-20.02,-1.54
-0.25,-0.34,1.05,1.12,-16.8,0.49
-0.25,-0.35,1.05,5.74,-15.82,2.52
-0.26,-0.35,1.08,10.57,-18.76,3.5
-0.24,-0.33,1.12,14.7,-23.31,5.32
-0.2,-0.3,1.17,19.04,-24.99,7.49
-0.18,-0.26,1.36,23.8,-21.98,9.73
-0.18,-0.21,1.32,24.29,-18.2,13.09
-0.19,-0.14,1.39,19.18,-17.22,15.54
-0.16,-0.12,1.41,7.14,-17.15,18.83
-0.12,-0.12,1.36,-4.2,-15.82,23.59
-0.1,-0.15,1.27,-12.67,-12.11,29.82
-0.07,-0.18,1.18,-15.89,-2.59,32.55
-0.07,-0.19,1.1,-15.47,4.97,34.86
-0.09,-0.2,1.03,-13.79,8.12,37.52
-0.11,-0.21,1.01,-11.2,4.62,39.55
-0.11,-0.2,1.01,-8.4,-0.42,40.95
-0.11,-0.18,1.03,-6.79,-5.95,42.14
-0.1,-0.16,1.07,-6.65,-10.36,42.77
-0.08,-0.14,1.1,-8.68,-12.88,43.82
-0.06,-0.13,1.11,-14.21,-10.64,46.27
-0.05,-0.12,1.1,-18.83,-5.11,49.91
-0.06,-0.12,1.06,-23.1,2.45,51.66
-0.08,-0.13,1.02,-26.25,6.44,53.27
-0.1,-0.14,0.97,-27.16,8.47,54.46
-0.11,-0.13,0.95,-27.93,9.52,53.55
-0.14,-0.14,0.91,-28.49,8.33,52.22
-0.15,-0.16,0.88,-26.88,4.27,51.17
-0.16,-0.17,0.86,-24.22,0.49,48.65
-0.16,-0.17,0.86,-20.65,-2.31,46.06
-0.14,-0.17,0.87,-18.48,-2.66,43.4
-0.14,-0.16,0.88,-17.64,-3.08,41.72
-0.14,-0.16,0.87,-18.27,-3.92,39.9
-0.13,-0.17,0.87,-18.27,-4.48,38.78
-0.12,-0.16,0.88,-19.95,-4.55,38.43
-0.13,-0.16,0.87,-23.45,-5.32,38.5
-0.13,-0.17,0.87,-26.04,-6.86,37.17
-0.14,-0.17,0.84,-28,-8.82,36.54
-0.15,-0.18,0.81,-26.67,-10.29,36.05
-0.15,-0.18,0.8,-26.25,-10.71,36.12
-0.16,-0.19,0.8,-26.04,-10.92,35.21
-0.17,-0.2,0.8,-26.53,-12.88,33.81
-0.17,-0.2,0.8,-27.72,-15.19,30.8
-0.17,-0.2,0.8,-28.77,-17.99,29.12
-0.15,-0.21,0.8,-30.38,-17.99,28.77
-0.13,-0.23,0.79,-30.1,-15.26,27.86
-0.13,-0.24,0.78,-28.84,-9.94,26.67
-0.15,-0.25,0.78,-27.37,-3.36,26.11
-0.15,-0.24,0.78,-25.48,1.89,25.83
-0.18,-0.24,0.78,-24.64,5.04,25.27
-0.19,-0.25,0.78,-23.1,3.92,24.22
-0.21,-0.26,0.79,-17.57,-1.12,22.12
-0.2,-0.27,0.81,-11.97,-4.69,18.13
-0.2,-0.26,0.83,-5.95,-6.16,14.14
-0.21,-0.26,0.86,-0.63,-6.44,12.67
-0.21,-0.26,0.89,5.04,-5.67,11.55
-0.22,-0.25,0.92,8.96,-4.83,10.43
-0.24,-0.24,0.96,13.58,-4.83,9.87
-0.26,-0.23,1.01,18.41,-5.46,7.56
-0.26,-0.22,1.07,21,-7.77,5.6
-0.26,-0.21,1.11,22.82,-11.06,4.9
-0.24,-0.21,1.13,23.1,-14.21,4.83
-0.23,-0.21,1.15,22.89,-14.77,5.6
-0.22,-0.21,1.17,23.24,-13.16,6.72
-0.21,-0.22,1.18,24.15,-8.96,8.61
-0.2,-0.22,1.18,26.6,-4.06,10.57
-0.22,-0.21,1.18,29.75,1.75,12.39
-0.25,-0.2,1.2,33.32,2.38,14.07
-0.26,-0.18,1.23,34.79,-0.14,15.33
-0.27,-0.15,1.27,34.93,-5.46,17.43
-0.27,-0.13,1.28,33.46,-13.51,19.46
-0.27,-0.11,1.28,31.08,-17.36,20.65
-0.27,-0.1,1.26,31.85,-16.94,19.53
-0.27,-0.09,1.25,34.65,-12.39,15.33
-0.25,-0.11,1.23,38.99,-9.31,13.44
-0.24,-0.12,1.23,42.07,-7.56,13.86
-0.24,-0.1,1.25,43.19,-6.16,15.12
-0.27,-0.07,1.27,42.07,-4.9,14.07
-0.28,-0.05,1.3,38.22,-5.46,13.3
-0.29,-0.01,1.31,31.43,-6.72,13.79
-0.3,0.01,1.31,23.59,-4.97,14.21
-0.29,0.01,1.29,13.37,1.47,14.07
-0.31,0.01,1.24,6.3,8.05,14.28
-0.34,0.01,1.19,1.12,13.79,13.37
-0.39,0.02,1.14,-2.59,19.18,10.64
-0.43,0.02,1.1,-4.48,21.28,6.09
-0.46,0.02,1.04,-4.2,22.26,0.21
-0.48,0.03,1.02,-3.43,21.77,-7.42
-0.49,0.03,0.99,-0.21,18.06,-13.37
-0.48,0.03,0.99,2.87,12.95,-19.32
-0.46,0.04,1.01,4.27,7.14,-26.46
-0.41,0.05,1.02,3.29,1.75,-30.87
-0.38,0.05,1.02,-1.19,0.21,-33.53
-0.34,0.02,0.99,-5.11,0.56,-34.65
-0.31,0,0.95,-9.45,3.22,-33.88
-0.3,-0.02,0.9,-11.69,8.33,-33.6
-0.3,-0.04,0.84,-11.06,13.51,-34.51
-0.32,-0.07,0.78,-8.47,17.15,-36.47
-0.33,-0.09,0.74,-3.92,19.04,-38.64
-0.35,-0.09,0.74,1.75,16.87,-40.74
-0.37,-0.08,0.76,4.48,8.96,-42.98
-0.37,-0.08,0.79,6.37,1.19,-44.66
-0.34,-0.07,0.83,5.6,-3.29,-46.27
-0.32,-0.08,0.85,2.52,-3.99,-46.83
-0.3,-0.09,0.85,0.7,-1.89,-46.27
-0.28,-0.1,0.86,-1.19,1.75,-45.71
-0.27,-0.11,0.86,-3.29,6.09,-45.43
-0.27,-0.13,0.83,-5.46,9.73,-44.59
-0.27,-0.14,0.82,-8.05,10.92,-43.4
-0.26,-0.15,0.79,-9.94,10.78,-42.35
-0.27,-0.15,0.76,-11.69,10.64,-41.58
-0.27,-0.16,0.74,-12.46,9.45,-42.28
-0.27,-0.18,0.72,-11.27,7.28,-43.19
-0.26,-0.18,0.71,-10.64,5.95,-42.98
-0.13,-0.19,0.71,-9.38,5.11,-42.56
-0.24,-0.2,0.71,-7.42,5.04,-42
-0.23,-0.21,0.73,-6.09,5.67,-40.88
-0.22,-0.21,0.74,-5.46,5.53,-40.11
-0.23,-0.22,0.76,-4.41,4.48,-39.76
-0.23,-0.24,0.78,-2.17,3.64,-39.06
-0.24,-0.25,0.81,0.07,2.03,-38.57
-0.23,-0.25,0.85,0.91,0.28,-38.15
-0.24,-0.25,0.87,0.63,-0.77,-36.19
-0.24,-0.26,0.89,-0.14,-0.56,-34.3
-0.24,-0.27,0.89,-0.63,-0.42,-32.76
-0.26,-0.28,0.89,-1.05,-0.98,-31.64
-0.26,-0.29,0.89,0.56,-1.47,-30.59
-0.25,-0.3,0.9,2.66,-1.54,-29.75
-0.26,-0.31,0.91,4.55,-3.5,-29.05
-0.26,-0.32,0.93,6.86,-5.95,-27.65
-0.27,-0.33,0.96,9.17,-8.26,-26.39
-0.27,-0.33,0.99,10.78,-9.45,-25.55
-0.27,-0.33,1.02,12.39,-9.03,-24.01
-0.28,-0.33,1.05,12.25,-9.38,-22.68
-0.29,-0.34,1.06,13.23,-9.52,-21.07
-0.3,-0.33,1.08,13.58,-9.94,-19.39
-0.32,-0.33,1.09,15.26,-11.69,-18.9
-0.33,-0.32,1.12,16.59,-15.75,-18.27
-0.32,-0.33,1.13,16.8,-21.14,-16.59
-0.29,-0.35,1.13,18.13,-26.88,-15.4
-0.25,-0.36,1.14,23.24,-28,-14.35
-0.23,-0.36,1.16,30.38,-26.25,-11.69
-0.22,-0.34,1.2,40.25,-22.68,-8.89
-0.23,-0.3,1.29,52.5,-20.86,-8.05
-0.26,-0.25,1.41,56.98,-23.31,-7.28
-0.25,-0.17,1.51,53.9,-28.91,-5.88
-0.22,-0.12,1.58,43.82,-37.59,-2.52
-0.17,-0.09,1.59,23.66,-40.88,3.92
-0.1,-0.09,1.5,6.37,-36.75,13.79
-0.06,-0.15,1.36,-8.26,-23.17,20.86
-0.02,-0.2,1.21,-16.73,-10.99,28.07
-0.02,-0.24,1.06,-19.53,-0.21,35.49
-0.04,-0.28,0.96,-17.64,8.33,39.34
-0.08,-0.29,0.93,-12.04,11.97,42.21
-0.11,-0.28,0.94,-6.44,8.68,44.31
-0.12,-0.26,0.99,-4.34,2.31,45.29
-0.11,-0.22,1.04,-4.27,-2.8,46.62
-0.1,-0.2,1.08,-7.14,-2.24,48.72
-0.09,-0.18,1.09,-10.08,2.03,50.89
-0.1,-0.15,1.09,-13.02,7.35,53.2
-0.12,-0.14,1.09,-16.24,12.67,54.46
-0.12,-0.14,1.07,-20.3,14.7,54.81
-0.12,-0.14,1.04,-23.66,14.21,55.58
-0.12,-0.16,1,-25.76,10.85,56.14
-0.11,-0.16,0.96,-26.32,9.94,55.58
-0.11,-0.16,0.92,-26.18,10.08,55.65
-0.12,-0.16,0.9,-25.76,9.45,54.39
-0.13,-0.16,0.87,-25.62,9.59,52.92
-0.13,-0.17,0.85,-24.36,9.03,51.59
-0.14,-0.17,0.84,-22.82,8.68,50.82
-0.15,-0.17,0.84,-21,7.56,49.77
-0.17,-0.16,0.85,-21.14,5.39,47.04
-0.18,-0.16,0.85,-21.84,1.96,44.73
-0.17,-0.16,0.85,-23.17,-1.19,42.63
-0.17,-0.17,0.84,-23.45,-3.22,40.95
-0.17,-0.17,0.84,-23.52,-4.2,38.78
-0.17,-0.17,0.84,-23.73,-4.41,36.61
-0.18,-0.18,0.84,-24.22,-5.88,33.81
-0.18,-0.18,0.85,-24.92,-8.05,31.22
-0.17,-0.18,0.84,-26.67,-9.38,29.82
-0.17,-0.18,0.83,-28.42,-9.24,28.56
-0.19,-0.18,0.81,-29.05,-9.24,26.04
-0.18,-0.19,0.81,-29.61,-9.66,21.91
-0.17,-0.2,0.79,-30.59,-11.55,20.79
-0.16,-0.21,0.78,-29.05,-12.32,19.81
-0.15,-0.22,0.79,-27.65,-11.62,18.97
-0.16,-0.21,0.8,-26.6,-11.27,17.22
-0.18,-0.22,0.8,-26.18,-11.55,15.47
-0.17,-0.24,0.81,-24.64,-12.53,14.49
-0.17,-0.25,0.8,-22.89,-12.32,14.21
-0.17,-0.26,0.79,-20.51,-11.83,13.51
-0.17,-0.28,0.78,-15.05,-11.55,13.02
-0.17,-0.28,0.78,-10.5,-11.62,12.95
-0.18,-0.28,0.79,-6.09,-12.95,13.02
-0.19,-0.28,0.82,-1.54,-16.87,12.95
-0.19,-0.27,0.85,2.87,-19.39,13.02
-0.19,-0.26,0.89,5.6,-20.23,13.37
-0.2,-0.25,0.91,7.42,-19.95,13.16
-0.2,-0.25,0.93,9.73,-19.18,13.86
-0.21,-0.24,0.96,11.13,-17.78,15.4
-0.21,-0.23,0.98,12.11,-16.31,17.22
-0.21,-0.22,1,12.04,-14,18.2
-0.22,-0.22,1.01,10.92,-12.95,19.88
-0.22,-0.22,1.02,9.8,-12.74,22.12
-0.22,-0.24,1.03,10.01,-11.41,24.5
-0.21,-0.24,1.04,10.64,-7.63,26.95
-0.23,-0.24,1.04,11.83,-3.5,29.4
-0.25,-0.25,1.05,14.56,0.49,30.87
-0.28,-0.25,1.06,35.21,4.41,30.66
-0.31,-0.23,1.1,21.91,7.07,30.73
-0.34,-0.2,1.15,22.68,11.27,30.45
-0.39,-0.21,1.14,22.68,12.67,29.26
-0.42,-0.22,1.15,27.3,10.85,25.48
-0.43,-0.2,1.16,34.3,8.96,21.21
-0.43,-0.19,1.2,44.59,4.9,17.5
-0.43,-0.2,1.28,54.32,-2.45,13.3
-0.43,-0.15,1.36,64.12,-11.69,7.98
-0.41,-0.1,1.46,72.38,-19.46,2.66
-0.38,-0.03,1.58,72.87,-21.42,-1.54
-0.35,0.03,1.68,63.35,-19.18,-3.92
-0.32,0.08,1.69,49.84,-12.32,-1.75
-0.29,0.08,1.63,30.59,-0.28,1.33
-0.3,0.07,1.48,16.87,13.93,3.15
-0.3,0.04,1.37,5.67,26.18,4.27
-0.33,0.01,1.23,-2.03,34.86,4.41
-0.35,-0.02,1.12,-6.3,33.88,3.71
-0.39,-0.04,1.02,-5.32,25.48,2.38
-0.4,-0.04,0.99,-2.1,10.15,-0.07
-0.4,-0.02,1.02,0,0.77,-2.8
-0.38,0.01,1.06,-0.14,-2.66,-5.11
-0.39,0.04,1.08,-0.35,-1.26,-8.33
-0.4,0.06,1.09,-2.52,3.78,-9.94
-0.42,0.08,1.09,-7.35,9.24,-11.69
-0.44,0.08,1.07,-10.64,14.77,-14.91
-0.46,0.09,1.03,-15.12,19.25,-18.69
-0.48,0.07,0.98,-19.46,17.08,-22.05
-0.46,0.04,0.92,-21.14,13.09,-26.32
-0.44,0.02,0.87,-22.82,11.69,-30.1
-0.42,-0.01,0.81,-22.89,11.2,-32.34
-0.4,-0.04,0.77,-19.6,10.01,-34.65
-0.39,-0.05,0.74,-13.93,8.96,-37.17
-0.38,-0.05,0.72,-10.29,10.85,-39.34
-0.1,-0.08,1.04,-1.12,-9.52,3.15
-0.08,-0.07,1.05,-2.24,-8.47,3.15
-0.09,-0.08,1.05,-3.36,-6.79,3.29
-0.09,-0.08,1.04,-1.54,-3.92,3.22
-0.09,-0.08,1.04,-2.24,-2.59,4.34
-0.1,-0.08,1.04,-2.8,-2.17,3.57
-0.1,-0.08,1.04,-3.5,-3.08,3.22
-0.1,-0.09,1.03,-4.48,-3.85,3.78
-0.1,-0.1,1.03,-3.43,-2.8,4.34
-0.11,-0.1,1.03,-2.1,-2.59,3.78
-0.11,-0.08,1.03,-1.68,-2.31,3.5
-0.12,-0.1,1.02,-1.96,-2.59,2.73
-0.15,-0.11,1.02,-1.05,-5.25,-0.07
-0.12,-0.1,1.03,-1.82,-7.35,1.05
-0.11,-0.1,1.03,-0.91,-6.16,0.07
-0.1,-0.11,1.03,-0.21,-5.11,-0.14
-0.1,-0.1,1.03,0.91,-4.13,-0.56
-0.1,-0.09,1.03,0.07,-2.87,-0.07
-0.1,-0.1,1.02,0.14,-1.4,0.07
-0.11,-0.1,1.02,1.61,-0.49,-0.7
-0.12,-0.09,1.02,2.17,-1.26,-1.96
-0.11,-0.09,1.02,2.73,-2.03,-3.08
-0.11,-0.1,1.02,3.08,-3.43,-2.87
-0.11,-0.09,1.02,1.68,-5.32,-2.52
-0.11,-0.1,1.02,1.19,-5.6,-1.89
-0.11,-0.11,1.01,1.05,-5.32,-1.89
-0.11,-0.12,1,1.82,-4.55,-2.03
-0.11,-0.13,0.98,3.29,-3.15,-1.61
-0.11,-0.14,0.97,4.69,-2.03,-2.17
-0.12,-0.14,0.97,5.74,-3.22,-2.66
-0.1,-0.14,0.96,5.18,-5.53,-1.54
-0.11,-0.14,0.96,5.39,-7.42,-1.12
-0.11,-0.14,0.96,5.32,-10.01,-2.03
-0.1,-0.15,0.95,5.18,-12.67,-1.05
-0.08,-0.16,0.94,5.46,-10.78,0
-0.06,-0.17,0.93,5.95,-7.21,1.4
-0.06,-0.19,0.91,8.05,-2.38,2.1
-0.05,-0.22,0.9,13.3,-0.56,3.43
-0.05,-0.22,0.9,19.11,-0.07,4.69
-0.06,-0.22,0.92,24.57,-2.38,7.07
-0.06,-0.21,0.95,30.38,-5.46,8.05
-0.06,-0.18,1.12,34.44,-7.28,9.31
-0.07,-0.17,1.03,34.72,-9.87,11.34
-0.08,-0.15,1.06,34.37,-10.99,12.95
-0.04,-0.18,1.08,37.1,-7.91,15.05
-0.06,-0.14,1.1,37.38,-3.71,16.38
-0.07,-0.11,1.11,34.02,-2.59,17.71
-0.07,-0.1,1.12,29.33,-0.63,17.29
-0.08,-0.12,1.11,25.2,-0.07,18.06
-0.08,-0.12,1.11,23.38,-0.77,18.97
-0.09,-0.12,1.1,22.19,-3.99,19.95
-0.1,-0.11,1.1,19.74,-7.56,21.21
-0.08,-0.11,1.09,16.8,-9.45,21.42
-0.08,-0.09,1.08,13.65,-9.1,19.88
-0.07,-0.1,1.06,10.99,-6.58,18.41
-0.06,-0.12,1.04,9.87,-1.75,18.06
-0.1,-0.13,1.02,11.06,1.82,16.45
-0.13,-0.14,1.01,14.14,0.77,14.84
-0.14,-0.13,1.02,17.22,-0.98,13.3
-0.14,-0.11,1.04,17.01,-4.55,11.48
-0.12,-0.09,1.05,14.49,-6.86,7.14
-0.14,-0.11,1.06,12.18,-11.41,6.86
-0.13,-0.11,1.07,12.11,-13.86,6.86
-0.11,-0.1,1.08,11.62,-12.95,6.51
-0.1,-0.09,1.08,10.29,-9.1,6.09
-0.1,-0.09,1.07,8.33,-6.16,5.81
-0.1,-0.09,1.06,6.79,-3.22,5.88
-0.11,-0.08,1.05,5.6,0.14,5.39
-0.12,-0.08,1.04,3.5,3.99,4.2
-0.13,-0.08,1.02,0.56,5.95,3.22
-0.13,-0.09,1,-0.42,7.42,1.12
-0.13,-0.11,1,0.28,9.17,0.28
-0.13,-0.11,0.99,0.98,9.59,0
-0.14,-0.11,0.99,2.17,8.12,0.28
-0.14,-0.1,1,2.66,5.81,0.28
-0.14,-0.09,1.01,2.73,4.62,-0.14
-0.14,-0.09,1.02,2.38,4.13,-1.12
-0.15,-0.09,1.03,1.96,3.22,-1.26
-0.14,-0.09,1.05,1.4,3.99,-1.12
-0.15,-0.1,1.05,2.24,4.83,-0.35
-0.15,-0.1,1.05,2.45,6.09,-0.49
-0.14,-0.1,1.05,3.57,7.7,-0.35
-0.14,-0.12,1.06,7.42,10.5,-1.4
-0.16,-0.11,1.07,14.07,11.55,-2.1
-0.17,-0.1,1.11,19.95,11.13,-1.89
-0.17,-0.07,1.15,23.8,10.5,-0.98
-0.17,-0.04,1.19,23.66,9.45,-0.21
-0.16,-0.02,1.21,21.91,9.59,0.49
-0.17,-0.01,1.23,22.05,10.85,1.82
-0.17,-0.02,1.26,24.22,11.06,4.41
-0.16,0.01,1.29,27.72,12.04,8.61
-0.16,0.06,1.34,23.94,11.97,14.77
-0.14,0.16,1.36,7.7,7.07,27.16
-0.18,0.13,1.33,-14.14,-4.13,38.78
-0.18,0.1,1.31,-34.51,-17.99,47.81
-0.23,0.09,1.19,-37.38,-30.8,48.65
-0.26,0.08,1.12,-33.04,-41.93,39.06
-0.2,0,1.1,-11.06,-46.13,27.51
-0.12,-0.06,1.16,19.53,-44.31,18.97
-0.09,0.01,1.27,48.86,-38.36,9.45
-0.07,0.13,1.39,66.99,-34.51,4.06
-0.05,0.28,1.51,67.48,-32.62,1.19
-0.1,0.36,1.58,36.68,-27.09,-30.87
-0.06,0.29,1.51,45.92,-12.6,-72.03
-0.07,0.3,1.48,52.15,-6.16,-85.26
-0.04,0.4,1.47,54.25,1.19,-85.54
-0.05,0.57,1.43,31.01,8.54,-77.21
-0.11,0.62,1.37,-4.76,17.85,-66.78
-0.13,0.48,1.26,-46.48,19.74,-43.12
-0.13,0.32,1.13,-57.05,15.47,-11.69
-0.13,0.17,1.01,-55.51,8.05,14.63
-0.15,0.06,0.91,-39.62,7.49,18.69
-0.1,0.04,0.9,-18.13,16.94,12.11
-0.1,0.15,0.92,-9.03,24.5,-2.73
-0.14,0.17,0.94,16.66,30.03,-22.75
-0.18,0.17,1.01,22.05,33.95,-36.4
-0.14,0.23,1.05,26.39,39.83,-45.43
-0.13,0.28,1.07,20.65,45.15,-49.91
-0.15,0.31,1.05,12.18,50.75,-49.07
-0.15,0.31,1.03,1.89,56.28,-41.65
-0.15,0.29,1.02,-7.77,59.08,-35.91
-0.2,0.21,1,-9.52,48.86,-29.05
-0.24,0.16,0.96,-17.29,30.45,-35.84
-0.22,0.11,0.9,-19.74,12.53,-42.63
-0.17,0.1,0.83,-18.69,9.73,-42.91
-0.13,0.09,0.78,-16.17,13.58,-41.16
-0.14,0.08,0.78,-12.6,14.91,-37.59
-0.18,0.06,0.78,-15.33,11.9,-36.33
-0.19,0.03,0.78,-13.86,8.47,-36.89
-0.17,0,0.78,-10.43,5.81,-38.22
-0.15,-0.01,0.79,-6.23,6.51,-40.04
-0.14,0,0.81,-0.21,8.4,-39.9
-0.13,0.03,0.83,2.03,12.11,-40.67
-0.13,0.04,0.86,1.96,16.1,-41.58
-0.16,0.04,0.86,1.47,18.48,-40.04
-0.18,0.06,0.86,-0.35,18.41,-38.99
-0.22,0.11,0.87,-7.56,17.22,-38.92
-0.26,0.08,0.87,-16.59,11.76,-39.41
-0.26,0.06,0.85,-24.36,7.42,-41.16
-0.24,0.03,0.82,-25.83,6.23,-42.56
-0.23,0,0.79,-22.75,6.23,-42.98
-0.23,-0.02,0.79,-18.27,4.2,-43.12
-0.23,-0.04,0.79,-11.41,0.91,-43.61
-0.23,-0.05,0.8,-6.44,-4.2,-42.77
-0.22,-0.05,0.83,-1.82,-10.5,-40.95
-0.21,-0.04,0.87,3.08,-13.3,-38.92
-0.19,0.03,0.93,-1.54,-14.84,-38.57
-0.19,0.07,0.97,-13.23,-15.05,-37.1
-0.18,0.06,0.97,-24.5,-14.14,-34.65
-0.18,0.03,0.95,-34.09,-12.11,-31.99
-0.19,0,0.93,-36.19,-9.31,-30.38
-0.19,-0.04,0.91,-33.74,-4.83,-31.29
-0.19,-0.06,0.9,-29.05,-3.85,-31.15
-0.19,-0.07,0.9,-26.18,-5.53,-30.24
-0.17,-0.07,0.91,-25.69,-9.66,-28.07
-0.15,-0.08,0.91,-27.44,-13.58,-24.29
-0.12,-0.11,0.93,-28.7,-16.17,-16.73
-0.12,-0.13,0.93,-27.65,-15.89,-10.92
-0.12,-0.13,0.95,-24.99,-15.12,-7.7
-0.12,-0.13,0.96,-22.96,-13.72,-4.76
-0.25,-0.12,0.98,-18.48,-9.17,-3.43
-0.16,-0.11,1.01,-15.96,-8.68,-2.73
-0.19,-0.14,1.07,-12.11,-12.39,-0.91
-0.19,-0.15,1.11,-9.1,-17.78,2.38
-0.18,-0.14,1.13,-9.24,-25.55,6.65
-0.17,-0.14,1.14,-11.62,-29.12,11.62
-0.16,-0.16,1.15,-12.04,-28.98,15.68
-0.14,-0.16,1.16,-10.78,-24.5,16.8
-0.13,-0.16,1.16,-12.39,-20.3,18.27
-0.13,-0.19,1.15,-12.46,-17.22,21.21
-0.14,-0.21,1.13,-8.96,-14.91,24.29
-0.18,-0.22,1.12,-1.68,-15.33,25.41
-0.21,-0.21,1.11,8.19,-20.65,24.57
-0.21,-0.18,1.16,15.47,-25.69,21.84
-0.2,-0.13,1.2,18.97,-32.06,21.56
-0.2,-0.1,1.23,21.14,-39.62,22.96
-0.18,-0.08,1.29,24.71,-44.87,24.15
-0.16,-0.04,1.33,27.93,-45.71,19.18
-0.14,0.03,1.35,28.84,-40.95,18.83
-0.13,0.06,1.4,17.64,-41.16,24.43
-0.08,0.04,1.41,1.61,-45.57,29.82
-0.04,0.02,1.35,-12.46,-43.19,34.51
0,-0.04,1.27,-22.05,-33.67,35.63
0,-0.11,1.17,-18.41,-18.34,35.98
0,0,1.02,-0.84,4.83,61.04
-0.13,-0.15,1.32,-21.49,-19.88,44.8
-0.07,0.04,1.19,-35.42,-35,56.35
0.04,-0.02,1.19,-27.3,-50.96,90.16
-0.03,-0.19,1.08,-38.71,-31.99,65.17
-0.09,-0.09,1.14,-5.11,-46.48,34.02
-0.09,0.04,1.25,-36.12,-58.31,25.06
0.11,-0.11,1.25,-40.32,-65.94,20.51
-0.07,-0.11,1.12,-27.58,-76.65,5.67
0.12,-0.2,1.18,-11.2,-91,-0.77
0.09,-0.19,1.04,0.91,-99.89,-3.99
0.17,-0.12,0.95,3.71,-104.37,2.03
0.15,0.08,0.79,-13.72,-112.98,-3.08
0.08,0.07,0.86,-45.71,-123.13,-8.26
0.07,-0.18,0.88,-45.15,-114.24,6.16
0.18,-0.25,0.83,-45.99,-101.01,21.35
0.24,-0.23,0.81,-59.22,-89.18,34.37
0.23,-0.22,0.9,-67.69,-72.94,40.6
0.2,-0.21,0.91,-61.11,-37.8,43.26
0.24,-0.21,0.88,-57.54,-35.91,48.51
0.25,-0.22,0.83,-61.95,-21,57.4
0.26,-0.21,0.81,-53.9,-2.8,66.15
0.2,-0.18,0.76,-35.42,12.74,67.13
0.17,-0.14,0.73,-9.31,19.39,61.46
0.18,-0.13,0.72,10.01,23.8,36.89
0.16,-0.09,0.73,22.05,26.39,48.16
0.13,-0.05,0.72,13.58,30.38,41.65
0.11,-0.07,0.66,-4.41,34.23,33.74
0.09,-0.13,0.6,-19.32,36.19,29.05
0.08,-0.19,0.55,-27.93,35,30.52
0.08,-0.23,0.53,-31.29,29.54,34.3
0.06,-0.23,0.57,-28.28,20.65,38.36
0.03,-0.18,0.64,-30.17,2.73,40.53
0,-0.07,0.72,11.55,-16.52,46.69
0.04,0.03,0.8,50.54,-11.97,19.74
-0.06,-0.02,0.75,51.31,-8.96,15.33
-0.01,-0.06,0.79,42.28,0.7,11.69
-0.05,-0.04,0.86,21.63,9.8,5.25
-0.02,-0.06,0.96,-13.93,30.87,-6.65
0.01,-0.21,0.95,-22.19,63.63,-1.12
0,-0.36,0.81,-0.14,82.53,11.55
-0.04,-0.31,0.83,8.54,82.39,21.35
-0.04,-0.34,0.92,-3.36,66.01,13.02
-0.08,-0.35,0.97,0.84,52.43,5.53
-0.06,-0.34,0.97,20.44,44.31,3.78
-0.08,-0.32,0.94,43.12,31.08,2.73
-0.06,-0.29,0.97,57.61,21.35,-0.42
-0.04,-0.25,1.06,53.55,18.41,-3.43
-0.05,-0.23,1.1,40.88,20.72,-8.82
-0.06,-0.21,1.12,26.88,24.64,-10.01
-0.06,-0.18,1.14,13.44,29.89,-9.31
-0.08,-0.17,1.13,6.44,38.71,-6.86
-0.13,-0.17,1.07,-2.66,45.71,-4.41
-0.14,-0.18,1.04,-23.17,48.79,-4.97
-0.15,-0.19,1,-43.89,49.77,-6.86
-0.17,-0.23,1.03,-65.31,36.96,-8.89
