Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z
-0.09,-0.24,0.98,-16.94,-12.81,4.48
-0.09,-0.23,0.93,-18.41,-16.52,4.55
-0.08,-0.22,0.88,-19.25,-19.46,4.55
-0.06,-0.21,0.84,-19.6,-19.81,4.55
-0.04,-0.19,0.82,-22.26,-18.13,4.97
-0.02,-0.18,0.8,-25.34,-16.66,6.72
0,-0.16,0.81,-28.7,-15.89,8.96
0.02,-0.14,0.82,-31.57,-14.14,13.02
0.04,-0.12,0.81,-34.16,-10.85,16.66
0.05,-0.11,0.79,-35.98,-7.21,20.23
0.07,-0.1,0.75,-34.23,-2.38,23.66
0.07,-0.11,0.71,-29.68,4.83,25.83
0.06,-0.09,0.7,-23.31,15.54,24.85
0.04,-0.07,0.71,-14.84,20.65,22.12
0.03,-0.06,0.77,-6.86,20.37,16.31
0.04,-0.05,0.83,-0.49,15.33,12.53
0.05,-0.03,0.88,1.12,10.78,10.85
0.06,-0.02,0.89,-1.05,7.35,10.71
0.08,-0.03,0.88,-3.36,4.9,12.74
0.08,-0.03,0.84,-5.67,5.95,15.4
0.08,-0.03,0.81,-7,10.22,18.55
0.06,-0.02,0.77,-7.28,20.44,19.6
0.04,-0.02,0.74,-9.59,28.56,19.95
0,-0.02,0.68,-10.78,32.55,21.21
-0.04,-0.01,0.65,-11.41,29.54,20.3
-0.1,-0.02,0.64,-9.8,19.25,17.08
-0.11,-0.02,0.66,-8.54,5.46,13.93
-0.1,-0.02,0.67,-7.84,-3.92,10.08
-0.09,-0.03,0.68,-8.4,-8.61,6.86
-0.1,-0.05,0.69,-11.55,-12.25,5.32
-0.07,-0.06,0.68,-14.42,-12.39,6.72
-0.06,-0.06,0.65,-20.3,-3.08,8.75
-0.08,-0.08,0.6,-28.56,6.51,9.8
-0.1,-0.09,0.54,-32.06,14.63,9.52
-0.12,-0.09,0.5,-33.74,22.61,7.14
-0.16,-0.09,0.46,-36.12,31.71,4.06
-0.21,-0.08,0.43,-33.67,32.76,-1.4
-0.26,-0.07,0.46,-29.19,25.9,-13.16
-0.28,-0.08,0.55,-24.85,15.89,-23.87
-0.23,-0.06,0.63,-22.26,5.11,-32.13
-0.19,-0.05,0.72,-26.67,-1.33,-35.63
-0.15,-0.06,0.78,-33.39,-4.76,-36.47
-0.12,-0.07,0.83,-37.52,-6.37,-37.1
-0.07,-0.07,0.84,-38.78,-3.71,-35.07
-0.03,-0.1,0.87,-35.98,3.15,-30.17
0.01,-0.14,0.88,-29.12,14.91,-24.36
0.01,-0.14,0.91,-14.07,23.59,-20.58
-0.07,-0.15,1.04,11.13,21.63,-23.03
-0.17,-0.1,1.3,43.26,6.37,-45.92
-0.22,-0.07,1.54,69.93,-29.61,-60.13
-0.08,0.07,1.73,84.7,-49.14,-60.41
0.1,0.12,1.84,84.7,-45.71,-49.21
0.21,0.15,1.81,81.55,-27.3,-19.81
0.24,0.2,1.72,81.41,7.7,7.91
0.12,0.22,1.63,86.94,35,30.66
-0.02,0.22,1.79,101.43,53.13,30.8
-0.2,0.17,2.01,120.12,48.93,11.76
-0.26,0.23,2.2,137.2,24.22,-1.26
-0.26,0.29,2.35,128.73,-6.65,-3.43
-0.22,0.26,2.37,107.52,-50.05,5.32
-0.16,0.21,2.32,82.32,-44.87,16.52
-0.13,0.14,2.13,52.22,-37.17,26.67
-0.13,0.08,1.93,32.27,-19.81,32.97
-0.19,0.01,1.71,8.75,1.54,32.2
-0.22,-0.06,1.45,-4.41,12.11,27.79
-0.25,-0.1,1.27,-12.67,16.8,23.94
-0.26,-0.12,1.11,-19.67,16.24,19.11
-0.28,-0.13,0.92,-24.71,14.07,13.09
-0.29,-0.14,0.81,-28.42,7.77,3.22
-0.29,-0.17,0.71,-28.21,-5.25,-5.6
-0.26,-0.17,0.67,-22.33,-16.8,-13.09
-0.22,-0.18,0.67,-18.34,-25.13,-18.41
-0.14,-0.17,0.67,-18.34,-25.76,-20.51
-0.09,-0.17,0.67,-19.88,-23.38,-18.9
-0.05,-0.16,0.68,-22.33,-17.43,-13.72
-0.03,-0.12,0.67,-29.68,-6.37,-8.89
-0.04,-0.12,0.65,-36.47,5.25,-6.79
-0.05,-0.12,0.64,-41.3,10.5,-5.18
-0.05,-0.1,0.63,-43.19,13.09,-3.57
-0.09,-0.12,0.63,-40.74,10.08,-4.69
-0.1,-0.12,0.64,-30.8,6.02,-8.75
-0.11,-0.12,0.67,-22.26,4.06,-14.56
-0.13,-0.1,0.71,-14.28,2.17,-24.29
-0.15,-0.1,0.75,-5.04,-4.55,-31.78
-0.13,-0.07,0.8,5.67,-10.22,-37.52
-0.11,-0.06,0.86,11.41,-13.16,-43.82
-0.08,-0.04,0.94,15.89,-17.22,-49.07
-0.07,-0.03,1.01,19.67,-21.35,-52.22
-0.03,-0.02,1.09,17.85,-24.15,-52.43
0.02,-0.01,1.11,11.9,-27.16,-45.29
0.05,-0.01,1.09,1.75,-29.4,-35.77
0.06,-0.03,1.04,-13.16,-29.61,-24.29
0.06,-0.05,0.94,-21.84,-28.7,-10.36
0.06,-0.07,0.85,-26.88,-21.07,-1.68
0.02,-0.09,0.77,-30.1,-10.92,3.92
-0.01,-0.1,0.69,-31.36,-2.38,7.56
-0.04,-0.09,0.65,-33.46,1.96,11.62
-0.09,-0.09,0.62,-37.03,2.73,14
-0.11,-0.09,0.59,-41.44,-0.84,14.7
-0.12,-0.1,0.55,-43.61,-7.07,16.03
-0.12,-0.11,0.52,-43.19,-17.22,17.15
-0.11,-0.11,0.51,-40.81,-20.23,17.43
-0.1,-0.11,0.5,-38.29,-19.18,16.59
-0.1,-0.11,0.51,-34.16,-16.52,14.42
-0.09,-0.11,0.52,-28.14,-14.63,13.16
-0.09,-0.1,0.52,-20.58,-12.81,11.76
-0.1,-0.12,0.57,-14.21,-10.92,5.6
-0.1,-0.12,0.66,-7.35,-13.51,-2.31
-0.07,-0.12,0.76,-0.7,-19.46,-8.19
-0.04,-0.13,0.88,2.24,-26.25,-10.78
0,-0.14,0.96,0.49,-31.64,-10.99
0.1,-0.11,1.02,-4.83,-34.37,-5.25
0.18,-0.12,1.07,-13.58,-31.99,7.77
0.23,-0.13,1.11,-19.67,-22.05,24.92
0.23,-0.11,1.12,-21.35,-2.59,34.23
0.17,-0.1,1.14,-17.22,12.39,36.54
0.11,-0.06,1.22,-9.17,19.32,33.67
0.08,-0.03,1.33,-1.26,21.28,25.97
0.07,-0.02,1.44,4.27,21.35,16.17
0.06,0,1.53,13.51,10.85,8.82
0.07,0.01,1.68,25.2,-2.52,2.73
0.12,-0.01,1.83,37.45,-12.04,-5.18
0.14,0,1.99,45.29,-15.47,-11.06
0.15,0.02,2.13,40.39,-20.23,-10.99
0.16,0,2.15,29.75,-24.78,-4.2
0.18,-0.04,2.11,18.76,-24.64,2.59
0.19,-0.1,2.03,14.07,-18.62,5.39
0.17,-0.14,1.94,18.27,-9.66,0
0.13,-0.17,1.92,24.57,-3.01,-6.51
0.08,-0.17,1.93,28.63,-7.7,-12.95
0.07,-0.17,1.92,28.28,-19.88,-15.89
0.09,-0.2,1.86,21.91,-31.43,-12.81
0.11,-0.21,1.74,11.55,-40.25,-4.48
0.11,-0.24,1.6,-1.47,-40.11,4.97
0.09,-0.26,1.41,-8.75,-34.3,13.93
0.05,-0.27,1.26,-14.49,-21.7,24.5
0,-0.29,1.13,-19.04,-9.52,29.61
-0.05,-0.29,0.99,-22.89,2.66,32.2
-0.11,-0.28,0.9,-24.85,12.04,35.28
-0.16,-0.26,0.82,-25.2,19.32,35.7
-0.2,-0.24,0.77,-25.34,22.05,32.41
-0.23,-0.21,0.74,-25.97,21.49,26.32
-0.24,-0.18,0.72,-27.51,15.96,22.33
-0.23,-0.15,0.72,-29.68,10.15,19.67
-0.21,-0.14,0.71,-34.3,6.65,16.73
-0.17,-0.12,0.71,-38.29,5.11,12.81
-0.1,-0.1,0.7,-42,6.23,12.46
-0.06,-0.09,0.69,-47.25,10.78,14.42
-0.02,-0.08,0.67,-50.96,17.64,15.61
0,-0.06,0.64,-53.13,27.79,15.19
0.01,-0.05,0.62,-54.95,36.54,12.11
0.02,-0.05,0.58,-54.18,41.51,9.38
0.03,-0.04,0.54,-50.19,41.37,6.09
0.02,-0.04,0.51,-45.71,38.64,1.19
0.03,-0.05,0.5,-35.49,34.79,-5.74
0.03,-0.06,0.49,-24.85,29.75,-14.21
0.05,-0.06,0.5,-14.91,25.9,-23.03
0.09,-0.06,0.54,-7.28,22.82,-26.67
0.1,-0.06,0.59,-0.77,21.14,-28
0.1,-0.06,0.62,2.52,21.21,-28.35
0.09,-0.05,0.64,4.34,23.31,-29.61
0.07,-0.05,0.65,5.11,24.99,-29.82
0.05,-0.05,0.66,5.18,26.18,-29.26
0.02,-0.04,0.66,5.11,26.95,-28.91
-0.02,-0.04,0.66,4.13,26.18,-30.45
-0.06,-0.04,0.67,1.68,23.24,-32.62
-0.1,-0.03,0.67,-0.56,19.39,-36.61
-0.14,-0.04,0.68,-1.26,13.51,-42.14
-0.14,-0.05,0.69,-0.63,8.68,-47.67
-0.13,-0.04,0.71,-2.45,4.97,-52.22
-0.12,-0.06,0.71,-5.81,-17.22,-54.04
-0.1,-0.09,0.72,-9.59,-5.18,-53.62
-0.11,-0.11,0.74,-12.53,-7.56,-51.66
-0.15,-0.12,0.79,-17.43,-6.58,-47.11
-0.21,-0.15,0.83,-20.58,-3.36,-46.83
-0.25,-0.19,0.86,-23.31,1.47,-48.23
-0.27,-0.22,0.88,-24.85,5.95,-53.55
-0.28,-0.22,0.89,-20.65,6.65,-64.82
-0.28,-0.23,0.95,-10.22,-2.45,-75.74
-0.24,-0.24,1.08,7.14,-14.98,-86.87
-0.14,-0.23,1.26,16.8,-24.5,-95.76
0.1,-0.27,1.4,16.87,-29.82,-91.84
0.09,-0.36,1.46,3.29,-35.7,-79.45
0.15,-0.39,1.4,-0.28,-36.68,-64.61
0.19,-0.4,1.27,7.35,-30.17,-45.85
0.2,-0.37,1.2,53.06,-10.5,-48.79
0.21,-0.38,1.25,85.12,9.66,-69.93
0.24,-0.37,1.59,112.63,11.06,-94.22
0.31,-0.29,1.86,125.44,-30.38,-83.02
0.54,-0.26,2.02,102.55,-52.5,-51.03
0.68,-0.26,2,68.11,-52.22,-7.07
0.7,-0.28,1.8,43.68,-32.83,44.1
0.56,-0.32,1.55,37.38,-2.17,68.67
0.37,-0.26,1.39,46.76,29.68,81.62
0.12,-0.16,1.42,55.65,60.41,79.94
-0.08,-0.08,1.55,68.04,67.69,62.79
-0.24,0,1.71,82.95,38.36,46.34
-0.24,0.08,1.81,76.58,1.75,38.78
-0.17,0.07,1.78,54.88,-29.12,38.01
-0.08,0.03,1.68,33.6,-55.37,41.3
-0.01,-0.04,1.53,15.75,-60.97,45.08
0.01,-0.08,1.34,4.9,-47.39,51.38
-0.22,-0.11,1.21,-6.93,-16.73,52.29
-0.28,-0.13,1.08,-16.24,9.73,45.71
-0.4,-0.13,0.92,-22.4,30.87,32.41
-0.48,-0.15,0.81,-26.81,38.5,15.4
-0.54,-0.18,0.71,-25.9,25.13,2.24
-0.53,-0.17,0.65,-26.81,4.41,-6.86
-0.52,-0.18,0.58,-25.76,-16.59,-20.58
-0.46,-0.19,0.54,-23.45,-39.69,-31.5
-0.37,-0.2,0.53,-20.02,-53.34,-38.99
-0.26,-0.2,0.54,-15.4,-59.85,-42.7
-0.16,-0.21,0.55,-14.42,-57.96,-47.04
-0.04,-0.2,0.58,-14.14,-48.72,-45.71
0.03,-0.2,0.6,-13.72,-39.27,-41.72
0.09,-0.22,0.65,-13.65,-27.02,-36.47
0.11,-0.19,0.66,-12.53,-7.28,-28.98
0.11,-0.18,0.66,-14.28,3.85,-20.23
0.1,-0.19,0.67,-12.11,8.75,-15.05
0.09,-0.19,0.69,-8.05,7.14,-12.39
0.09,-0.18,0.71,0,1.89,-10.5
0.09,-0.16,0.73,10.36,-0.42,-9.1
0.09,-0.14,0.79,16.8,-0.42,-6.58
0.09,-0.11,0.86,20.58,0,-4.34
0.1,-0.1,0.9,21.21,0.7,0.21
0.1,-0.09,0.93,17.85,3.78,7.42
0.09,-0.08,0.92,13.09,10.29,16.73
0.05,-0.09,0.88,8.26,20.44,24.5
0.03,-0.11,0.84,4.55,28.7,30.8
-0.01,-0.11,0.78,2.45,35.77,35.77
-0.08,-0.11,0.74,2.66,35.56,35.7
-0.17,-0.12,0.73,5.88,22.82,33.25
-0.18,-0.12,0.78,9.52,4.83,30.17
-0.16,-0.11,0.81,9.59,-8.96,26.53
-0.13,-0.12,0.81,4.9,-19.53,26.67
-0.09,-0.14,0.81,-0.42,-24.78,29.05
-0.06,-0.15,0.78,-4.48,-24.57,32.06
-0.04,-0.17,0.73,-8.26,-19.81,34.86
-0.02,-0.19,0.68,-10.64,-11.2,37.03
-0.01,-0.2,0.63,-9.1,-3.64,36.82
-0.02,-0.21,0.63,-6.3,0.77,35.84
-0.03,-0.19,0.65,-2.31,-1.89,33.18
-0.06,-0.19,0.69,0.21,-12.32,28.42
-0.04,-0.19,0.77,1.54,-26.39,22.68
0,-0.19,0.8,1.82,-41.09,17.71
0.07,-0.19,0.85,-2.94,-44.1,15.89
0.1,-0.22,0.92,-8.75,-40.88,16.73
0.14,-0.2,0.92,-15.19,-35,20.58
0.17,-0.2,0.9,-14.91,-21,24.92
0.15,-0.18,0.92,-9.03,-4.34,28.63
0.1,-0.17,1.02,0.98,8.82,21.42
0.04,-0.16,1.16,11.06,10.71,7.63
0.03,-0.13,1.29,22.33,0.84,-0.56
0.07,-0.1,1.43,27.02,-4.2,-4.06
0.1,-0.11,1.49,27.09,-4.06,-4.76
0.1,-0.08,1.57,34.37,-0.7,-8.75
0.09,-0.02,1.73,58.87,3.85,-20.16
0.14,0.06,2,76.93,10.01,-33.18
0.19,0.15,2.18,81.76,12.25,-41.02
0.24,0.2,2.31,70.77,4.9,-36.82
0.28,0.24,2.3,36.96,-2.59,-19.67
0.3,0.22,2.12,5.25,1.33,5.04
0.26,0.12,1.88,-13.65,22.75,16.38
0.2,0.02,1.66,-15.61,40.46,17.22
0.13,-0.02,1.45,-6.58,50.05,18.9
0.08,-0.06,1.36,4.27,56.35,17.15
-0.03,-0.06,1.3,33.11,56.77,11.55
-0.12,-0.04,1.31,30.87,46.34,3.71
-0.18,0.12,1.35,36.96,28.21,-5.46
-0.23,0.02,1.39,35.7,-4.41,-10.22
-0.17,0.04,1.43,24.85,-22.54,-11.62
-0.11,0.02,1.39,10.15,-24.36,-8.75
-0.05,0,1.32,-4.41,-14.7,-1.12
-0.03,-0.02,1.22,-20.16,6.79,5.04
-0.02,-0.07,1.08,-32.48,24.36,11.55
-0.02,-0.1,0.89,-35.7,41.86,17.01
-0.05,-0.11,0.77,-34.79,59.85,22.47
-0.1,-0.09,0.66,-30.52,64.89,23.38
-0.19,-0.1,0.63,-26.18,54.81,17.71
-0.24,-0.09,0.67,-22.54,28.56,5.11
-0.22,-0.08,0.71,-20.65,-3.71,-2.8
-0.14,-0.07,0.76,-24.71,-18.41,-5.04
-0.06,-0.06,0.79,-30.38,-21.49,-4.06
-0.04,-0.06,0.79,-36.47,-16.8,-2.8
0,-0.04,0.78,-40.04,-9.52,0.7
0.02,-0.04,0.73,-42.91,0.84,3.78
0.05,-0.06,0.68,-42.07,13.37,6.16
0.07,-0.07,0.64,-41.02,29.26,6.44
0.03,-0.07,0.65,-45.01,42.42,0.21
0.04,-0.11,0.64,-33.46,48.51,-4.34
0.01,-0.1,0.69,-25.55,41.3,-8.33
0.02,-0.09,0.74,-17.71,27.72,-12.6
0.03,-0.08,0.75,-13.37,12.46,-13.37
0.06,-0.08,0.76,-10.92,7.28,-13.79
0.09,-0.09,0.78,-10.08,5.25,-14.63
0.08,-0.09,0.78,-11.55,4.27,-14.28
0.08,-0.1,0.76,-13.37,2.31,-12.46
0.07,-0.1,0.75,-16.24,3.15,-11.13
0.06,-0.11,0.72,-19.32,5.39,-10.15
0.03,-0.12,0.69,-21.35,6.16,-9.1
-0.02,-0.12,0.66,-23.87,6.72,-9.1
-0.05,-0.13,0.63,-23.87,7.49,-10.92
-0.07,-0.14,0.63,-23.24,6.72,-13.86
-0.07,-0.14,0.62,-22.4,4.34,-16.1
-0.07,-0.15,0.64,-21.7,1.47,-17.43
-0.08,-0.16,0.66,-20.65,-2.8,-19.11
-0.09,-0.17,0.73,-18.9,-6.51,-22.05
-0.09,-0.17,0.8,-18.76,-9.94,-25.41
-0.1,-0.16,0.89,-19.32,-12.81,-28.49
-0.09,-0.15,0.96,-21,-12.25,-30.66
-0.12,-0.14,1.03,-23.94,-10.78,-31.01
-0.13,-0.15,1.09,-31.36,-9.24,-31.01
-0.14,-0.18,1.12,-42.35,-8.26,-28.84
-0.16,-0.21,1.1,-48.37,-7.56,-29.33
-0.18,-0.22,1.12,-44.45,-5.11,-32.9
-0.2,-0.26,1.24,-39.41,-3.22,-40.39
-0.2,-0.27,1.35,-35.91,-6.86,-47.95
-0.19,-0.29,1.45,-36.82,-14.56,-54.11
-0.14,-0.33,1.48,-43.47,-23.31,-52.01
-0.07,-0.38,1.4,-55.16,-28.91,-44.66
-0.01,-0.44,1.26,-53.06,-26.39,-36.89
0.1,-0.44,1.14,-35.63,-15.61,-30.66
0.11,-0.42,1.12,3.08,0.49,-27.51
0.1,-0.43,1.27,32.69,15.96,-38.85
0.09,-0.4,1.53,59.29,11.9,-49.21
0.08,-0.32,1.77,61.04,-14.49,-42.91
0.18,-0.28,1.86,38.01,-29.05,-22.19
0.23,-0.27,1.79,11.69,-23.73,8.68
0.14,-0.29,1.59,-4.06,-4.83,30.8
0.05,-0.35,1.4,-3.22,14.63,43.68
-0.05,-0.33,1.23,5.6,37.31,45.22
-0.2,-0.27,1.15,11.9,61.6,40.74
-0.42,-0.24,1.12,20.93,59.99,31.15
-0.57,-0.23,1.13,33.46,30.03,15.4
-0.56,-0.21,1.14,42.98,-4.13,-6.44
-0.4,-0.2,1.14,43.61,-25.34,-15.96
-0.3,-0.21,1.13,40.04,-32.41,-18.55
-0.21,-0.23,1.1,37.52,-33.88,-20.93
-0.14,-0.23,1.06,33.6,-28.07,-20.58
-0.06,-0.24,1,28.07,-20.58,-17.5
-0.01,-0.24,0.93,23.59,-8.61,-12.32
0,-0.25,0.88,19.11,6.23,-3.15
-0.04,-0.25,0.85,15.82,20.65,2.03
-0.11,-0.24,0.81,14.49,24.71,2.17
-0.16,-0.24,0.77,14.56,21.07,-0.21
-0.18,-0.25,0.77,15.61,12.95,-4.27
-0.17,-0.26,0.77,15.82,6.51,-7.14
-0.14,-0.26,0.77,15.12,1.75,-8.75
-0.12,-0.27,0.76,14.63,-0.7,-8.96
-0.09,-0.27,0.75,15.68,-1.26,-8.96
-0.07,-0.27,0.76,17.15,0.49,-10.08
-0.05,-0.28,0.78,18.55,0.84,-10.85
-0.02,-0.28,0.81,20.37,0.63,-9.31
0.01,-0.28,0.83,23.03,1.82,-7.35
0.02,-0.27,0.87,23.94,2.59,-5.39
0.02,-0.27,0.89,24.64,2.52,-2.59
0.02,-0.26,0.91,24.71,1.96,-0.49
0.02,-0.25,0.94,23.45,1.61,0.91
0,-0.24,0.97,20.58,-0.14,2.66
-0.01,-0.24,0.98,17.71,-4.06,4.9
-0.02,-0.24,0.98,14.56,-8.82,7.21
-0.02,-0.23,0.96,9.24,-10.22,10.5
-0.03,-0.23,0.94,5.74,-8.96,14.42
-0.05,-0.22,0.9,1.75,-3.85,16.66
-0.07,-0.22,0.85,-1.47,-1.61,18.2
-0.08,-0.21,0.79,-3.15,0.42,19.6
-0.1,-0.21,0.76,-4.13,0.91,20.86
-0.11,-0.21,0.72,-4.27,1.05,21.56
-0.12,-0.2,0.69,-4.62,1.75,22.68
-0.14,-0.18,0.66,-5.81,1.96,23.52
-0.18,-0.18,0.64,-6.09,-3.43,22.19
-0.19,-0.18,0.62,-4.62,-11.06,19.32
-0.18,-0.18,0.63,-3.43,-16.94,16.38
-0.16,-0.18,0.63,-3.08,-19.67,14.84
-0.14,-0.17,0.64,-3.99,-20.65,15.05
-0.13,-0.16,0.63,-6.51,-20.93,16.38
-0.13,-0.16,0.62,-8.54,-19.95,18.34
-0.11,-0.15,0.62,-10.78,-15.54,18.48
-0.11,-0.15,0.62,-14.42,-12.25,18.27
-0.11,-0.15,0.63,-16.8,-11.27,17.64
-0.11,-0.14,0.65,-20.09,-10.85,18.27
-0.1,-0.14,0.67,-22.61,-9.59,18.27
-0.1,-0.13,0.71,-23.45,-8.82,18.06
-0.11,-0.14,0.79,-24.99,-10.99,16.87
-0.1,-0.17,0.86,-28.7,-16.73,16.17
-0.06,-0.19,0.9,-33.95,-18.2,15.12
0.01,-0.24,0.9,-29.61,-14,17.01
0.05,-0.27,0.98,-19.32,-3.43,19.53
0.04,-0.27,1.13,-4.76,15.89,13.65
0,-0.22,1.3,14.21,24.01,1.96
-0.06,-0.16,1.57,28.21,19.81,-13.72
-0.09,-0.1,1.79,40.95,2.52,-28.84
-0.06,-0.06,1.99,43.47,-17.22,-40.25
0.11,0,2.14,28.77,-42.7,-40.6
0.08,0.01,2.12,-5.46,-51.03,-28.7
0.11,-0.02,1.92,-25.27,-45.29,-14.49
0.11,-0.14,1.71,-30.31,-29.33,-2.87
0.11,-0.18,1.53,-23.45,-3.5,-0.98
0.08,-0.2,1.39,-10.08,16.38,0.49
0.03,-0.21,1.27,0.98,28.84,1.61
-0.03,-0.19,1.2,13.51,30.17,0
-0.11,-0.17,1.16,31.78,21.84,-3.15
-0.15,-0.14,1.19,48.44,5.46,-7.7
-0.15,-0.11,1.3,62.37,-13.65,-15.26
-0.13,-0.08,1.41,66.71,-37.31,-17.01
-0.07,-0.06,1.48,60.13,-50.05,-12.39
0,-0.1,1.5,51.03,-50.75,-3.5
0.04,-0.12,1.47,40.74,-40.25,5.11
0.07,-0.13,1.39,28.21,-26.11,15.4
0.07,-0.15,1.24,20.3,-11.13,24.43
0.06,-0.18,1.13,17.36,2.73,32.83
0.04,-0.17,1.02,15.89,16.45,38.01
-0.01,-0.17,0.94,15.33,20.86,42.28
-0.06,-0.17,0.87,16.59,19.67,42.98
-0.1,-0.17,0.83,18.13,10.22,40.46
-0.13,-0.17,0.82,19.39,-1.89,37.87
-0.11,-0.16,0.84,18.48,-11.2,36.96
-0.09,-0.15,0.85,14.98,-15.89,39.34
-0.08,-0.13,0.87,9.24,-15.61,41.3
-0.09,-0.14,0.86,3.08,-15.19,42.91
-0.07,-0.13,0.84,0.84,-15.05,45.85
-0.08,-0.12,0.83,-2.52,-11.69,47.53
-0.04,-0.15,0.8,-2.73,-4.48,46.9
-0.03,-0.12,0.78,-1.19,6.37,40.11
-0.04,-0.1,0.79,-1.54,16.73,31.71
-0.04,-0.09,0.8,-0.91,20.86,27.23
-0.04,-0.08,0.83,-0.49,18.83,23.52
-0.03,-0.07,0.85,-1.26,14.77,19.67
-0.02,-0.08,0.87,-1.12,6.09,18.13
-0.01,-0.08,0.87,1.47,-0.28,17.08
0,-0.08,0.88,3.78,-3.92,15.19
-0.01,-0.07,0.9,5.74,-6.79,12.18
0,-0.08,0.91,7.35,-7.91,9.45
0.01,-0.06,0.92,6.09,-6.37,6.37
0.01,-0.06,0.92,2.8,-5.18,4.06
0,-0.07,0.92,-0.56,-5.6,2.73
0,-0.07,0.9,-6.79,-6.72,1.68
-0.01,-0.07,0.87,-12.25,-8.33,2.31
-0.01,-0.08,0.83,-15.82,-9.66,2.73
-0.01,-0.08,0.78,-18.97,-8.61,2.59
-0.02,-0.08,0.75,-21.77,-6.16,1.89
-0.04,-0.07,0.72,-24.5,-3.36,-17.5
-0.07,-0.08,0.7,-26.46,-2.59,-2.52
-0.1,-0.07,0.69,-27.65,-3.99,-4.2
-0.12,-0.06,0.7,-27.65,-4.27,-6.51
-0.14,-0.06,0.72,-28.56,-4.13,-10.78
-0.15,-0.05,0.73,-29.33,-6.51,-13.58
-0.15,-0.05,0.76,-30.66,-7.56,-17.22
-0.15,-0.05,0.79,-32.48,-8.47,-20.16
-0.15,-0.07,0.8,-32.41,-10.36,-20.93
-0.13,-0.08,0.86,-28.77,-7.91,-23.8
-0.11,-0.1,1,-26.74,-3.36,-28.84
-0.11,-0.11,1.12,-28.07,-1.4,-32.48
-0.09,-0.14,1.22,-33.25,-2.17,-32.27
-0.08,-0.14,1.31,-41.23,-1.68,-32.13
-0.05,-0.14,1.37,-47.88,0.63,-30.87
-0.04,-0.15,1.39,-53.9,3.71,-28
-0.04,-0.17,1.39,-56.7,7.84,-27.37
-0.05,-0.21,1.37,-55.44,9.24,-29.4
-0.07,-0.24,1.35,-50.4,6.23,-33.11
-0.09,-0.26,1.33,-42.14,0.7,-37.38
-0.09,-0.28,1.31,-31.15,-3.22,-41.02
-0.08,-0.3,1.27,-22.89,-7.35,-42.35
-0.06,-0.32,1.22,-13.16,-10.64,-41.65
0,-0.34,1.19,2.66,-11.06,-40.18
0.06,-0.36,1.18,16.66,-8.47,-37.31
0.11,-0.35,1.2,29.75,-3.08,-30.59
0.13,-0.33,1.26,43.47,2.1,-22.61
0.12,-0.3,1.37,56.21,4.06,-14.98
0.12,-0.26,1.48,59.15,3.57,-6.86
0.1,-0.22,1.52,55.65,2.1,6.3
0.08,-0.19,1.5,48.65,3.99,19.25
0.02,-0.18,1.41,40.88,8.54,32.2
-0.08,-0.18,1.3,40.25,13.86,41.79
-0.19,-0.18,1.26,43.61,24.64,39.76
-0.25,-0.15,1.22,46.76,30.66,33.81
-0.29,-0.13,1.19,47.39,28.98,28.28
-0.3,-0.11,1.2,45.5,20.79,20.02
-0.26,-0.11,1.2,40.88,8.19,13.93
-0.2,-0.11,1.18,32.69,-0.07,10.01
-0.15,-0.24,1.15,24.92,-6.65,8.89
-0.1,-0.14,1.12,19.67,-11.83,9.45
-0.04,-0.16,1.08,11.34,-9.94,11.13
-0.02,-0.16,0.99,5.6,-4.62,14.56
-0.04,-0.17,0.94,-0.21,1.61,18.34
-0.11,-0.17,0.91,-4.13,10.57,19.74
-0.17,-0.17,0.88,-8.33,15.19,18.13
-0.23,-0.16,0.85,-11.76,15.61,11.83
-0.28,-0.18,0.81,-12.32,9.38,5.25
-0.28,-0.19,0.78,-10.43,4.06,-2.66
-0.26,-0.19,0.77,-9.59,0.14,-10.01
-0.25,-0.2,0.76,-9.73,-3.92,-19.81
-0.2,-0.22,0.76,-7.77,-11.76,-25.55
-0.14,-0.23,0.76,-3.92,-15.26,-28.07
-0.1,-0.24,0.77,-1.4,-14.21,-28.98
-0.08,-0.24,0.77,0.77,-10.99,-28.42
-0.06,-0.24,0.8,3.57,-9.1,-29.47
-0.06,-0.25,0.83,5.74,-9.24,-31.92
-0.04,-0.23,0.87,9.1,-9.03,-32.76
-0.02,-0.22,0.91,9.94,-8.89,-30.8
-0.01,-0.22,0.95,10.08,-9.8,-26.32
0,-0.21,0.98,9.45,-12.11,-22.75
0.01,-0.21,0.98,7.98,-11.62,-18.41
0.02,-0.19,0.95,5.6,-7.21,-11.62
0,-0.17,0.91,0.91,0.21,-5.53
-0.03,-0.16,0.87,-3.99,5.6,-0.14
-0.06,-0.16,0.79,-7.49,9.73,4.06
-0.08,-0.16,0.75,-8.47,11.69,7.91
-0.11,-0.15,0.71,-7.42,14.14,10.15
-0.16,-0.13,0.67,-8.12,14.42,10.71
-0.2,-0.13,0.68,-8.68,10.92,7.42
-0.2,-0.12,0.72,-10.99,2.8,4.83
-0.18,-0.12,0.74,-19.04,-3.01,5.88
-0.16,-0.12,0.73,-27.79,-6.79,9.52
-0.14,-0.13,0.69,-33.32,-8.47,13.16
-0.13,-0.14,0.64,-36.68,-6.86,13.79
-0.11,-0.16,0.61,-34.86,-3.36,12.95
